Person Number,Sex,Race,Age,Undergraduate School Name,Undergraduate GPA,Undergraduate Major,Graduate School Name,Graduate GPA,Graduate Major,Activity1,Activity2,Activity3,Activity4,Activity5,Activity6,Activity7,Skill1,Skill2,Skill3,Skill4,Skill5,Is Employed
850,Male,Hispanic,23,University of Cambridge,3.6,Electrical Engineering,University of Chicago,3.7,Physics,Varsity Men's Track & Field,Varsity Men's Soccer,IEEE,ASME,Rocket Club,Economics Club,Hacking Club,Simulink,Microsoft Word,CAD,Robotics,LaTeX,0,
851,Male,Asian,55,Rockefeller University,2.7,Physics,,,,Fraternity 2,Varsity Hockey,Engineers without Borders,Robotics Club,,,,Experimental Design,LaTeX,,,,0,
852,Male,Black,57,University of California Davis,2.9,Mathematics,,,,Varsity Men's Track & Field,Fraternity 3,Rocket Club,IEEE,,,,Coding,Math,,,,0,
853,Male,Black,49,Cornell University,3.7,Physics,Weizmann Institute of Science,3.7,Physics,Varsity Men's Soccer,Varsity Men's Track & Field,Rocket Club,Habitat for Humanity,Robotics Club,Engineers without Borders,Economics Club,Presenting,CAD,Microsoft Excel,Simulation,Prototyping,0,
854,Male,Hispanic,62,University of Illinois at Urbana–Champaign,3.2,Mathematics,,,,Fraternity 2,Varsity Football,Tau Beta Pi,Hacking Club,Aviation Club,Habitat for Humanity,,Matlab,Robotics,Prototyping,LaTeX,,0,
855,Male,Other,37,Imperial College London,3.3,Aerospace Engineering,,,,Fraternity 3,Varsity Hockey,Robotics Club,IEEE,Hacking Club,AIAA,,Prototyping,ROS,Communication,Matlab,,0,
856,Male,Hispanic,34,Northwestern University,3,Electrical Engineering,,,,Varsity Hockey,Fraternity 1,Student Government,Electric Vehicles Club,Habitat for Humanity,,,CAD,ROS,C++,,,0,
857,Male,White,45,University of Illinois at Urbana–Champaign,3,Computer Engineering,,,,Fraternity 1,Varsity Men's Track & Field,AIAA,Aviation Club,,,,Communication,Microsoft Word,,,,0,
858,Male,Asian,43,University of Wisconsin–Madison,3.3,Mathematics,,,,Fraternity 3,Varsity Hockey,Student Government,ASME,IEEE,AIAA,,ROS,CAD,LaTeX,Communication,,0,
859,Male,Other,39,Rockefeller University,3.1,Physics,,,,Varsity Hockey,Fraternity 3,Robotics Club,AIAA,,,,Python,Communication,,,,0,
860,Male,Black,53,Kyoto University,3.5,Mathematics,,,,Fraternity 3,Varsity Hockey,Rocket Club,Engineers without Borders,Aviation Club,AIAA,,LaTeX,Math,Matlab,Communication,,0,
861,Male,Hispanic,32,University of California San Diego,3.4,Computer Engineering,,,,Varsity Football,Varsity Hockey,Rocket Club,AIAA,Engineers without Borders,Aviation Club,,Communication,Microsoft Excel,Matlab,Coding,,0,
862,Male,Black,59,Duke University,3.1,Computer Engineering,,,,Fraternity 3,Varsity Men's Soccer,Rocket Club,Hacking Club,,,,Coding,Robotics,,,,0,
863,Male,White,55,Kyoto University,3.3,Computer Engineering,,,,Varsity Men's Soccer,Varsity Men's Track & Field,Ultimate Frisbee,Hacking Club,Student Government,Electric Vehicles Club,,Experimental Design,Prototyping,ROS,Coding,,0,
864,Male,Unspecified,45,Imperial College London,2.7,Mathematics,,,,Fraternity 1,Varsity Football,ASME,Ultimate Frisbee,,,,Python,CAD,,,,0,
865,Male,Asian,41,University of Illinois at Urbana–Champaign,3.2,Aerospace Engineering,,,,Varsity Men's Soccer,Varsity Men's Track & Field,Robotics Club,ASME,Student Government,,,Coding,Microsoft Excel,ROS,,,0,
866,Male,Black,25,Kyoto University,3.3,Computer Engineering,,,,Fraternity 2,Varsity Football,AIAA,Tau Beta Pi,Aviation Club,IEEE,,Math,Python,Simulation,C++,,0,
867,Male,Other,56,University of Colorado Boulder,2.6,Mathematics,,,,Varsity Football,Varsity Men's Track & Field,Tau Beta Pi,Economics Club,,,,Microsoft Excel,Prototyping,,,,0,
868,Male,Hispanic,57,Kyoto University,3.6,Physics,University of Tokyo,3.7,Physics,Fraternity 2,Varsity Men's Soccer,Engineers without Borders,Hacking Club,Tau Beta Pi,Ultimate Frisbee,Student Government,Microsoft Excel,Math,Experimental Design,C++,Python,0,
869,Male,White,27,Swiss Federal Institute of Technology in Zurich,3.6,Mathematics,University of Pennsylvania,3.5,Mathematics,Fraternity 3,Varsity Football,Aviation Club,Robotics Club,Student Government,Habitat for Humanity,Engineers without Borders,Coding,Presenting,Math,Prototyping,Simulation,0,
870,Male,Other,29,California Institute of Technology,3.5,Mathematics,University of Pennsylvania,3.5,Aerospace Engineering,Fraternity 1,Fraternity 2,Habitat for Humanity,Ultimate Frisbee,Rocket Club,Tau Beta Pi,Engineers without Borders,Python,Communication,Experimental Design,Microsoft Excel,Microsoft Word,0,
871,Male,Other,52,Osaka University,2.7,Aerospace Engineering,,,,Varsity Men's Track & Field,Fraternity 3,Ultimate Frisbee,Tau Beta Pi,,,,Experimental Design,Math,,,,0,
872,Male,White,35,University of Texas Southwestern Medical Center,3.1,Mechanical Engineering,,,,Varsity Football,Fraternity 1,Hacking Club,Tau Beta Pi,,,,Simulation,C++,,,,0,
873,Male,Other,23,University of California San Diego,3.3,Computer Engineering,,,,Fraternity 2,Varsity Men's Soccer,Electric Vehicles Club,Hacking Club,Rocket Club,,,Matlab,Math,Python,,,0,
874,Male,White,54,University of California San Francisco,3,Mechanical Engineering,,,,Varsity Football,Varsity Men's Soccer,Hacking Club,AIAA,Robotics Club,,,Coding,Simulation,Prototyping,,,0,
875,Male,Other,45,Hebrew University of Jerusalem,3,Mathematics,,,,Fraternity 3,Varsity Football,Ultimate Frisbee,Engineers without Borders,,,,CAD,LaTeX,,,,0,
876,Male,Asian,29,University of Utah,3.2,Physics,,,,Varsity Men's Track & Field,Varsity Hockey,Hacking Club,Aviation Club,ASME,,,Presenting,Microsoft Word,LaTeX,,,0,
877,Male,Unspecified,52,University of California San Diego,3.3,Mathematics,,,,Varsity Football,Varsity Men's Soccer,ASME,Rocket Club,Ultimate Frisbee,Electric Vehicles Club,,Microsoft Word,Prototyping,Presenting,Matlab,,0,
878,Male,Unspecified,48,University of California San Diego,3.5,Mechanical Engineering,,,,Fraternity 2,Fraternity 1,Engineers without Borders,Ultimate Frisbee,Robotics Club,Rocket Club,,Matlab,Communication,Presenting,Math,,0,
879,Male,White,26,Washington University in St. Louis,3.2,Physics,,,,Fraternity 3,Fraternity 2,Aviation Club,Electric Vehicles Club,Student Government,,,ROS,Simulation,Simulink,,,0,
880,Male,White,61,University of California San Diego,3.3,Computer Engineering,,,,Varsity Men's Track & Field,Varsity Hockey,IEEE,Ultimate Frisbee,Engineers without Borders,,,Simulink,ROS,Math,,,0,
881,Male,Other,59,University of Washington - Seattle,3.3,Computer Engineering,,,,Varsity Men's Track & Field,Varsity Hockey,IEEE,ASME,Tau Beta Pi,,,Presenting,Simulink,Microsoft Word,,,0,
882,Male,Black,63,Hebrew University of Jerusalem,3.2,Mathematics,,,,Varsity Men's Soccer,Varsity Football,IEEE,ASME,Ultimate Frisbee,,,C++,Simulation,Robotics,,,0,
883,Male,Other,48,University of Washington - Seattle,2.9,Aerospace Engineering,,,,Varsity Men's Track & Field,Fraternity 1,IEEE,AIAA,Tau Beta Pi,,,Presenting,Microsoft Excel,Communication,,,0,
884,Male,White,61,Northwestern University,3,Aerospace Engineering,,,,Fraternity 2,Fraternity 1,Electric Vehicles Club,Robotics Club,ASME,,,ROS,Microsoft Excel,C++,,,0,
885,Male,Hispanic,57,Washington University in St. Louis,2.9,Mechanical Engineering,,,,Varsity Men's Track & Field,Varsity Men's Soccer,Ultimate Frisbee,Electric Vehicles Club,Hacking Club,,,CAD,LaTeX,Microsoft Word,,,0,
886,Male,Other,27,Swiss Federal Institute of Technology in Zurich,3.4,Physics,,,,Varsity Football,Varsity Hockey,Hacking Club,Ultimate Frisbee,Economics Club,Habitat for Humanity,,Python,Communication,Microsoft Excel,Presenting,,0,
887,Male,Asian,35,Weizmann Institute of Science,3.6,Electrical Engineering,University of California Berkeley,3.6,Electrical Engineering,Fraternity 3,Varsity Men's Soccer,IEEE,Engineers without Borders,Tau Beta Pi,Aviation Club,Robotics Club,Math,Presenting,LaTeX,C++,Microsoft Word,0,
888,Male,Other,58,University of Texas at Austin,3.3,Mechanical Engineering,,,,Varsity Hockey,Fraternity 2,Hacking Club,IEEE,Aviation Club,,,Presenting,Matlab,Math,,,0,
889,Male,Unspecified,54,University of Michigan Ann Arbor,3,Mathematics,,,,Fraternity 1,Varsity Hockey,Engineers without Borders,Rocket Club,,,,ROS,Math,,,,0,
890,Male,Asian,36,University of Toronto,3.3,Aerospace Engineering,,,,Fraternity 2,Varsity Football,AIAA,Hacking Club,Engineers without Borders,,,Coding,Python,Robotics,,,0,
891,Male,Unspecified,56,University of Texas Southwestern Medical Center,2.9,Aerospace Engineering,,,,Varsity Men's Track & Field,Varsity Men's Soccer,Ultimate Frisbee,Hacking Club,ASME,,,C++,Math,CAD,,,0,
892,Male,Other,56,Imperial College London,2.9,Mechanical Engineering,,,,Varsity Men's Track & Field,Varsity Football,Student Government,Robotics Club,,,,Robotics,CAD,,,,0,
893,Male,Other,33,University of California Davis,2.7,Aerospace Engineering,,,,Fraternity 2,Varsity Football,Tau Beta Pi,Economics Club,,,,Microsoft Word,Math,,,,0,
894,Male,Other,33,New York University,3.3,Electrical Engineering,,,,Varsity Hockey,Fraternity 2,Habitat for Humanity,Hacking Club,ASME,Ultimate Frisbee,,Experimental Design,Microsoft Word,Simulation,Presenting,,0,
895,Male,Other,39,Duke University,3.2,Physics,,,,Fraternity 2,Fraternity 1,Ultimate Frisbee,Tau Beta Pi,Hacking Club,Aviation Club,,Microsoft Word,Experimental Design,Simulation,Python,,0,
896,Male,Asian,58,University of Illinois at Urbana–Champaign,3.1,Aerospace Engineering,,,,Varsity Hockey,Fraternity 1,ASME,Hacking Club,Ultimate Frisbee,,,Microsoft Excel,Matlab,Simulink,,,0,
897,Male,Black,61,Columbia University,3.5,Mathematics,University of California Berkeley,3.7,Physics,Fraternity 3,Varsity Men's Soccer,Ultimate Frisbee,IEEE,ASME,Rocket Club,Habitat for Humanity,Presenting,Python,C++,LaTeX,Simulink,0,
898,Male,White,48,California Institute of Technology,3.6,Electrical Engineering,University of Chicago,3.6,Physics,Fraternity 3,Fraternity 2,Rocket Club,Robotics Club,Hacking Club,Habitat for Humanity,AIAA,Simulation,CAD,Prototyping,Experimental Design,C++,0,
899,Male,Asian,23,University of Oxford,3.5,Electrical Engineering,Johns Hopkins University,3.7,Electrical Engineering,Varsity Hockey,Fraternity 2,Engineers without Borders,Tau Beta Pi,Aviation Club,Economics Club,ASME,LaTeX,Robotics,Experimental Design,Microsoft Word,ROS,0,
900,Male,Hispanic,23,Duke University,3.5,Computer Engineering,,,,Fraternity 2,Fraternity 3,Ultimate Frisbee,IEEE,Habitat for Humanity,Rocket Club,,Microsoft Word,Simulink,Prototyping,Coding,,0,
901,Male,White,46,University of Wisconsin–Madison,3.2,Computer Engineering,,,,Fraternity 1,Fraternity 2,Engineers without Borders,IEEE,Economics Club,,,Prototyping,Matlab,Math,,,0,
902,Male,Asian,30,University of California Santa Barbara,2.7,Mechanical Engineering,,,,Varsity Men's Track & Field,Varsity Hockey,Hacking Club,Aviation Club,,,,ROS,Communication,,,,0,
903,Male,Unspecified,40,University College London,2.9,Physics,,,,Fraternity 1,Varsity Hockey,Student Government,Robotics Club,Habitat for Humanity,,,Matlab,Microsoft Word,Prototyping,,,0,
904,Male,Unspecified,59,Northwestern University,2.7,Mechanical Engineering,,,,Varsity Men's Soccer,Varsity Football,Engineers without Borders,Aviation Club,,,,Prototyping,Matlab,,,,0,
905,Male,White,58,Columbia University,3.6,Aerospace Engineering,California Institute of Technology,3.5,Physics,Varsity Men's Soccer,Fraternity 3,Ultimate Frisbee,AIAA,Student Government,Engineers without Borders,Tau Beta Pi,Simulink,Matlab,C++,Python,Communication,0,
906,Male,Asian,55,Hebrew University of Jerusalem,3.5,Electrical Engineering,,,,Varsity Football,Fraternity 3,ASME,Hacking Club,Robotics Club,Economics Club,,Robotics,Microsoft Word,Coding,CAD,,0,
907,Male,Asian,30,University of North Carolina at Chapel Hill,3,Aerospace Engineering,,,,Fraternity 1,Varsity Men's Soccer,Robotics Club,Student Government,Hacking Club,,,Communication,Presenting,Microsoft Word,,,0,
908,Male,White,59,California Institute of Technology,3.6,Mechanical Engineering,Cornell University,3.6,Mathematics,Fraternity 1,Varsity Men's Track & Field,Engineers without Borders,Student Government,Habitat for Humanity,ASME,Tau Beta Pi,Simulink,Coding,Matlab,Communication,Presenting,0,
909,Male,Unspecified,26,University of California San Francisco,3.2,Electrical Engineering,,,,Varsity Football,Fraternity 2,Electric Vehicles Club,Economics Club,Aviation Club,,,Prototyping,Python,ROS,,,0,
910,Male,Unspecified,55,University of Cambridge,3.6,Aerospace Engineering,Yale University,3.7,Computer Engineering,Varsity Football,Fraternity 3,Rocket Club,Hacking Club,AIAA,Habitat for Humanity,IEEE,CAD,Python,ROS,Prototyping,Microsoft Word,0,
911,Male,Black,32,University of Texas Southwestern Medical Center,3.3,Computer Engineering,,,,Varsity Men's Soccer,Fraternity 1,Robotics Club,IEEE,ASME,,,Communication,Microsoft Word,CAD,,,0,
912,Male,Black,33,Johns Hopkins University,3.5,Computer Engineering,,,,Fraternity 2,Varsity Football,Robotics Club,IEEE,Electric Vehicles Club,Economics Club,,Coding,Math,Python,C++,,0,
913,Male,Unspecified,62,New York University,3.1,Aerospace Engineering,,,,Fraternity 1,Varsity Hockey,Robotics Club,Habitat for Humanity,Engineers without Borders,,,Robotics,Python,C++,,,0,
914,Male,Hispanic,32,Columbia University,3.5,Electrical Engineering,University of California Los Angeles,3.5,Electrical Engineering,Varsity Football,Fraternity 2,AIAA,Habitat for Humanity,Hacking Club,Engineers without Borders,Student Government,LaTeX,Microsoft Excel,CAD,Python,ROS,0,
915,Male,Asian,36,University of Wisconsin–Madison,2.9,Mathematics,,,,Varsity Men's Soccer,Varsity Hockey,Tau Beta Pi,Engineers without Borders,Electric Vehicles Club,,,Prototyping,Microsoft Word,Robotics,,,0,
916,Male,Unspecified,41,University of Chicago,3.7,Electrical Engineering,California Institute of Technology,3.6,Mechanical Engineering,Fraternity 2,Varsity Football,Engineers without Borders,Rocket Club,ASME,Economics Club,Robotics Club,ROS,Prototyping,Microsoft Word,Python,C++,0,
917,Male,Black,56,Massachusetts Institute of Technology,3.6,Mechanical Engineering,University of California Berkeley,3.6,Mechanical Engineering,Fraternity 1,Varsity Football,Hacking Club,Rocket Club,Electric Vehicles Club,Ultimate Frisbee,Habitat for Humanity,CAD,Simulink,Microsoft Word,Presenting,Simulation,0,
918,Male,Black,57,Washington University in St. Louis,3.3,Electrical Engineering,,,,Varsity Hockey,Varsity Football,Economics Club,AIAA,ASME,,,LaTeX,Simulink,C++,,,0,
919,Male,Hispanic,59,Imperial College London,3.1,Mechanical Engineering,,,,Varsity Hockey,Fraternity 1,Ultimate Frisbee,Robotics Club,Tau Beta Pi,,,ROS,Experimental Design,C++,,,0,
920,Male,Black,58,University College London,2.7,Computer Engineering,,,,Varsity Men's Soccer,Varsity Men's Track & Field,Economics Club,ASME,,,,LaTeX,C++,,,,0,
921,Male,Other,27,Weizmann Institute of Science,3.6,Aerospace Engineering,University of California Berkeley,3.5,Mathematics,Varsity Men's Soccer,Fraternity 3,Robotics Club,Engineers without Borders,Hacking Club,Tau Beta Pi,Rocket Club,Matlab,LaTeX,ROS,Python,Experimental Design,0,
922,Male,Hispanic,47,University of Texas Southwestern Medical Center,2.9,Aerospace Engineering,,,,Fraternity 3,Fraternity 1,IEEE,Engineers without Borders,Tau Beta Pi,,,Coding,Matlab,Simulation,,,0,
923,Male,Unspecified,50,Duke University,3.4,Electrical Engineering,,,,Fraternity 3,Varsity Football,AIAA,ASME,Aviation Club,Tau Beta Pi,,Simulation,Presenting,Experimental Design,Microsoft Word,,0,
924,Male,White,27,University of California Davis,3,Physics,,,,Fraternity 1,Fraternity 3,IEEE,Ultimate Frisbee,,,,ROS,Math,,,,0,
925,Male,Other,30,University College London,2.7,Mathematics,,,,Fraternity 2,Varsity Hockey,Robotics Club,Engineers without Borders,,,,ROS,Presenting,,,,0,
926,Male,Other,25,University of Cambridge,3.7,Mechanical Engineering,Weizmann Institute of Science,3.5,Aerospace Engineering,Varsity Football,Fraternity 1,Aviation Club,IEEE,Electric Vehicles Club,Rocket Club,AIAA,LaTeX,Microsoft Excel,Coding,Microsoft Word,C++,0,
927,Male,Asian,60,University of California San Diego,3.5,Mathematics,,,,Varsity Football,Fraternity 2,Hacking Club,Economics Club,AIAA,Rocket Club,,LaTeX,C++,Math,Robotics,,0,
928,Male,Black,55,University of California San Diego,3.5,Physics,,,,Varsity Men's Soccer,Fraternity 1,Economics Club,Engineers without Borders,Student Government,Habitat for Humanity,,Experimental Design,Microsoft Excel,CAD,Python,,0,
929,Male,Black,47,University of California Berkeley,3.5,Aerospace Engineering,Stanford University,3.5,Electrical Engineering,Varsity Men's Track & Field,Varsity Men's Soccer,Aviation Club,ASME,Tau Beta Pi,Hacking Club,Habitat for Humanity,Robotics,Python,Simulink,Simulation,Math,0,
930,Male,Unspecified,50,Purdue University West Lafayette,2.8,Electrical Engineering,,,,Fraternity 1,Varsity Men's Track & Field,Rocket Club,Ultimate Frisbee,,,,Simulink,Microsoft Word,,,,0,
931,Male,Other,43,University of California San Diego,3.1,Computer Engineering,,,,Fraternity 1,Varsity Hockey,AIAA,Economics Club,Rocket Club,,,Robotics,CAD,Communication,,,0,
932,Male,Unspecified,23,New York University,3,Computer Engineering,,,,Varsity Men's Soccer,Fraternity 3,Economics Club,Tau Beta Pi,Electric Vehicles Club,,,Microsoft Word,Simulation,C++,,,0,
933,Male,Black,38,Northwestern University,3,Physics,,,,Varsity Hockey,Varsity Men's Track & Field,Robotics Club,Habitat for Humanity,,,,Math,Microsoft Excel,,,,0,
934,Male,Other,45,University of California San Francisco,3.1,Physics,,,,Varsity Men's Track & Field,Varsity Men's Soccer,IEEE,Robotics Club,Rocket Club,,,C++,Microsoft Word,ROS,,,0,
935,Male,Hispanic,33,University of Cambridge,3.6,Mechanical Engineering,Harvard University,3.6,Aerospace Engineering,Fraternity 1,Fraternity 3,Rocket Club,Economics Club,Hacking Club,Engineers without Borders,Robotics Club,Microsoft Word,Robotics,C++,Simulink,Presenting,0,
936,Male,Black,55,University of California San Diego,2.9,Physics,,,,Varsity Men's Soccer,Varsity Football,Robotics Club,Rocket Club,Economics Club,,,Microsoft Word,Simulink,Coding,,,0,
937,Male,Other,28,Yale University,3.5,Physics,Yale University,3.5,Aerospace Engineering,Varsity Football,Varsity Hockey,Habitat for Humanity,ASME,Hacking Club,Tau Beta Pi,Student Government,Experimental Design,Simulink,Coding,Math,Communication,0,
938,Male,Other,36,University of Wisconsin–Madison,3.5,Mathematics,,,,Fraternity 3,Varsity Football,Aviation Club,Rocket Club,IEEE,Habitat for Humanity,,Matlab,Microsoft Excel,Math,Robotics,,0,
939,Male,Black,41,Northwestern University,3.2,Electrical Engineering,,,,Varsity Hockey,Fraternity 1,Hacking Club,Student Government,ASME,,,Math,LaTeX,C++,,,0,
