Person Number,Sex,Race,Age,Undergraduate School Name,Undergraduate GPA,Undergraduate Major,Graduate School Name,Graduate GPA,Graduate Major,Activity1,Activity2,Activity3,Activity4,Activity5,Activity6,Activity7,Skill1,Skill2,Skill3,Skill4,Skill5,Is Employed
4003,Male,Unspecified,28,University of California Santa Barbara,2.6,Mathematics,,,,Fraternity 3,Fraternity 2,Hacking Club,Electric Vehicles Club,,,,Presenting,ROS,,,,0,
4004,Male,Other,38,University of California San Diego,2.7,Physics,,,,Varsity Football,Varsity Men's Track & Field,Tau Beta Pi,Engineers without Borders,,,,LaTeX,C++,,,,0,
4005,Male,Asian,60,University of California San Diego,3.2,Mechanical Engineering,,,,Varsity Men's Soccer,Varsity Men's Track & Field,Aviation Club,Ultimate Frisbee,Electric Vehicles Club,,,CAD,ROS,Communication,,,0,
4006,Male,Unspecified,64,Yale University,3.6,Physics,Stanford University,3.5,Mechanical Engineering,Varsity Hockey,Varsity Men's Soccer,Economics Club,Student Government,IEEE,AIAA,Rocket Club,Microsoft Excel,Robotics,CAD,Python,Communication,0,
4007,Male,Asian,44,University of Texas at Austin,3.2,Computer Engineering,,,,Varsity Hockey,Varsity Men's Soccer,IEEE,Student Government,Aviation Club,,,Experimental Design,C++,Matlab,,,0,
4008,Male,Asian,55,Rockefeller University,3.1,Mathematics,,,,Fraternity 1,Varsity Football,Ultimate Frisbee,Hacking Club,Economics Club,,,Presenting,Robotics,Matlab,,,0,
4009,Male,Hispanic,30,Swiss Federal Institute of Technology in Zurich,3.4,Mathematics,,,,Varsity Men's Track & Field,Varsity Hockey,Engineers without Borders,Economics Club,Ultimate Frisbee,Hacking Club,,Microsoft Excel,Simulation,LaTeX,Experimental Design,,0,
4010,Male,Other,34,University of California San Francisco,2.9,Mathematics,,,,Varsity Men's Track & Field,Varsity Football,Aviation Club,Rocket Club,IEEE,,,Python,Math,Microsoft Excel,,,0,
4011,Male,Hispanic,34,Imperial College London,2.9,Mathematics,,,,Varsity Football,Varsity Men's Track & Field,AIAA,Student Government,,,,Microsoft Excel,Python,,,,0,
4012,Male,Black,43,University of Washington - Seattle,2.7,Mechanical Engineering,,,,Fraternity 1,Varsity Men's Soccer,Aviation Club,Student Government,,,,ROS,Communication,,,,0,
4013,Male,Asian,42,Duke University,3,Computer Engineering,,,,Fraternity 2,Varsity Men's Track & Field,Habitat for Humanity,Student Government,AIAA,,,Simulink,C++,Experimental Design,,,0,
4014,Male,Hispanic,22,Stanford University,3.5,Physics,University of California Los Angeles,3.7,Electrical Engineering,Varsity Men's Soccer,Varsity Men's Track & Field,Student Government,Habitat for Humanity,Tau Beta Pi,ASME,IEEE,Communication,Matlab,Math,Microsoft Excel,ROS,0,
4015,Male,Black,40,New York University,3.1,Physics,,,,Varsity Men's Track & Field,Varsity Hockey,Economics Club,Habitat for Humanity,Tau Beta Pi,,,Robotics,ROS,CAD,,,0,
4016,Male,White,45,University of Paris-Sud,3.1,Aerospace Engineering,,,,Fraternity 1,Varsity Men's Soccer,Economics Club,Hacking Club,,,,Prototyping,C++,,,,0,
4017,Male,Hispanic,26,University of Tokyo,3.2,Electrical Engineering,,,,Fraternity 1,Varsity Men's Track & Field,Ultimate Frisbee,Rocket Club,Electric Vehicles Club,Student Government,,CAD,Simulation,Python,C++,,0,
4018,Male,Other,25,California Institute of Technology,3.7,Aerospace Engineering,University of Pennsylvania,3.6,Mathematics,Varsity Men's Soccer,Fraternity 2,Robotics Club,Habitat for Humanity,Economics Club,AIAA,Aviation Club,Presenting,Prototyping,ROS,CAD,Python,0,
4019,Male,Other,32,University of California Davis,2.7,Electrical Engineering,,,,Fraternity 3,Fraternity 2,Ultimate Frisbee,IEEE,,,,CAD,Coding,,,,0,
4020,Male,Hispanic,51,Weizmann Institute of Science,3.7,Computer Engineering,Swiss Federal Institute of Technology in Zurich,3.5,Electrical Engineering,Varsity Football,Varsity Men's Track & Field,Economics Club,Aviation Club,Electric Vehicles Club,Ultimate Frisbee,Hacking Club,Math,Simulation,Coding,Presenting,Microsoft Word,0,
4021,Male,Hispanic,54,Hebrew University of Jerusalem,2.6,Mechanical Engineering,,,,Fraternity 3,Varsity Hockey,Rocket Club,ASME,,,,LaTeX,Presenting,,,,0,
4022,Male,Hispanic,24,New York University,3.5,Aerospace Engineering,,,,Varsity Men's Track & Field,Varsity Football,Student Government,Rocket Club,Hacking Club,ASME,,Presenting,Simulation,Coding,Math,,0,
4023,Male,White,25,University of Tokyo,3.5,Mechanical Engineering,Princeton University,3.7,Aerospace Engineering,Varsity Football,Fraternity 1,Robotics Club,Hacking Club,AIAA,Economics Club,Electric Vehicles Club,LaTeX,Presenting,Python,Robotics,Communication,0,
4024,Male,Hispanic,48,University of Texas Southwestern Medical Center,3.1,Physics,,,,Varsity Men's Track & Field,Varsity Men's Soccer,Aviation Club,Student Government,Engineers without Borders,,,Experimental Design,Simulink,Matlab,,,0,
4025,Male,Unspecified,46,University College London,3.2,Electrical Engineering,,,,Varsity Football,Varsity Hockey,Aviation Club,Electric Vehicles Club,ASME,,,Microsoft Excel,LaTeX,Simulation,,,0,
4026,Male,Asian,31,Johns Hopkins University,3.4,Mathematics,,,,Fraternity 2,Varsity Football,AIAA,Economics Club,Ultimate Frisbee,Engineers without Borders,,Microsoft Excel,ROS,Coding,Robotics,,0,
4027,Male,Unspecified,45,Johns Hopkins University,3.3,Aerospace Engineering,,,,Varsity Hockey,Fraternity 2,Hacking Club,Economics Club,ASME,Electric Vehicles Club,,Presenting,Math,Simulink,Robotics,,0,
4028,Male,Other,46,University of California Los Angeles,3.7,Physics,Massachusetts Institute of Technology,3.6,Mathematics,Varsity Men's Soccer,Varsity Hockey,IEEE,Tau Beta Pi,AIAA,Engineers without Borders,Rocket Club,CAD,Simulation,ROS,Presenting,Microsoft Word,0,
4029,Male,Other,55,University of Texas Southwestern Medical Center,3.3,Mathematics,,,,Varsity Football,Varsity Hockey,AIAA,Tau Beta Pi,Robotics Club,,,Matlab,Simulation,ROS,,,0,
4030,Male,White,58,University of Texas Southwestern Medical Center,2.9,Aerospace Engineering,,,,Varsity Football,Fraternity 3,Tau Beta Pi,Rocket Club,,,,Simulink,Robotics,,,,0,
4031,Male,Unspecified,57,University of Washington - Seattle,2.9,Mechanical Engineering,,,,Varsity Men's Soccer,Fraternity 2,ASME,IEEE,,,,ROS,Math,,,,0,
4032,Male,Unspecified,24,University of Texas Southwestern Medical Center,3,Mechanical Engineering,,,,Varsity Men's Track & Field,Fraternity 2,Economics Club,Rocket Club,Student Government,,,Simulation,C++,Robotics,,,0,
4033,Male,White,56,University of California Davis,2.6,Mechanical Engineering,,,,Fraternity 1,Fraternity 3,ASME,Student Government,,,,Robotics,LaTeX,,,,0,
4034,Male,Black,39,Johns Hopkins University,3.6,Mathematics,Cornell University,3.5,Mathematics,Varsity Men's Track & Field,Fraternity 2,Habitat for Humanity,Hacking Club,Robotics Club,Aviation Club,ASME,LaTeX,Math,Matlab,Microsoft Excel,Simulink,0,
4035,Male,Asian,42,Kyoto University,3.6,Computer Engineering,Weizmann Institute of Science,3.6,Aerospace Engineering,Varsity Men's Track & Field,Fraternity 2,Ultimate Frisbee,AIAA,Hacking Club,Electric Vehicles Club,ASME,Robotics,CAD,Matlab,Experimental Design,Microsoft Excel,0,
4036,Male,White,22,University of Cambridge,3.6,Mechanical Engineering,Yale University,3.6,Electrical Engineering,Varsity Men's Track & Field,Fraternity 2,Robotics Club,Economics Club,Tau Beta Pi,Ultimate Frisbee,Engineers without Borders,Microsoft Word,Communication,Math,LaTeX,Robotics,0,
4037,Male,Hispanic,63,Rockefeller University,2.6,Electrical Engineering,,,,Varsity Hockey,Fraternity 1,Student Government,Robotics Club,,,,Presenting,Experimental Design,,,,0,
4038,Male,White,38,Hebrew University of Jerusalem,3.4,Aerospace Engineering,,,,Varsity Football,Fraternity 1,IEEE,Economics Club,Habitat for Humanity,ASME,,Math,Robotics,Matlab,CAD,,0,
4039,Male,Asian,28,Osaka University,2.8,Aerospace Engineering,,,,Fraternity 3,Varsity Football,Student Government,Robotics Club,,,,Python,Simulink,,,,0,
4040,Male,Asian,50,University of Washington - Seattle,2.9,Mathematics,,,,Varsity Football,Varsity Men's Soccer,Rocket Club,Ultimate Frisbee,Hacking Club,,,Microsoft Excel,Simulation,Math,,,0,
4041,Male,Other,43,New York University,3,Mathematics,,,,Varsity Football,Varsity Men's Track & Field,Economics Club,ASME,,,,Python,Communication,,,,0,
4042,Male,Hispanic,28,Weizmann Institute of Science,3.4,Computer Engineering,,,,Varsity Football,Varsity Men's Track & Field,Aviation Club,Engineers without Borders,Hacking Club,IEEE,,Microsoft Excel,Presenting,Coding,ROS,,0,
4043,Male,Other,35,Duke University,3.2,Aerospace Engineering,,,,Varsity Football,Fraternity 1,AIAA,Economics Club,Ultimate Frisbee,,,Communication,Coding,Simulink,,,0,
4044,Male,White,26,University of Oxford,3.7,Computer Engineering,Massachusetts Institute of Technology,3.7,Electrical Engineering,Varsity Football,Fraternity 1,Economics Club,IEEE,Student Government,Hacking Club,ASME,Matlab,LaTeX,Math,Simulation,Simulink,0,
4045,Male,Other,31,Cornell University,3.3,Mathematics,,,,Fraternity 1,Fraternity 3,Rocket Club,Tau Beta Pi,Hacking Club,Robotics Club,,Microsoft Word,Coding,Simulink,LaTeX,,0,
4046,Male,Other,31,University of California Santa Barbara,2.6,Aerospace Engineering,,,,Varsity Men's Track & Field,Fraternity 2,Electric Vehicles Club,Tau Beta Pi,,,,ROS,Presenting,,,,0,
4047,Male,White,26,University College London,2.9,Aerospace Engineering,,,,Varsity Men's Soccer,Varsity Hockey,IEEE,Habitat for Humanity,,,,Presenting,Robotics,,,,0,
4048,Male,Other,50,University College London,3,Aerospace Engineering,,,,Varsity Men's Soccer,Varsity Men's Track & Field,Student Government,Rocket Club,IEEE,,,Microsoft Excel,Math,Simulink,,,0,
4049,Male,Unspecified,51,Kyoto University,3.6,Aerospace Engineering,Yale University,3.5,Physics,Varsity Men's Track & Field,Varsity Men's Soccer,ASME,Engineers without Borders,Student Government,Economics Club,Aviation Club,Robotics,ROS,Microsoft Word,Communication,Prototyping,0,
4050,Male,Asian,29,Cornell University,3.5,Computer Engineering,Stanford University,3.6,Mechanical Engineering,Varsity Men's Soccer,Fraternity 1,Habitat for Humanity,Electric Vehicles Club,Economics Club,ASME,IEEE,Experimental Design,Math,CAD,Microsoft Excel,Python,0,
4051,Male,White,57,University of Texas at Austin,2.6,Mathematics,,,,Fraternity 2,Fraternity 3,Tau Beta Pi,Robotics Club,,,,Simulink,Simulation,,,,0,
4052,Male,Other,43,University of Cambridge,3.6,Aerospace Engineering,Columbia University,3.6,Physics,Fraternity 1,Fraternity 3,Rocket Club,Tau Beta Pi,Electric Vehicles Club,AIAA,Student Government,C++,Math,Presenting,Simulink,Microsoft Excel,0,
4053,Male,White,33,Princeton University,3.7,Electrical Engineering,University of Oxford,3.5,Mathematics,Varsity Hockey,Fraternity 2,Rocket Club,Electric Vehicles Club,Student Government,ASME,IEEE,Prototyping,Robotics,Simulation,LaTeX,Communication,0,
4054,Male,Other,25,Duke University,3.4,Physics,,,,Varsity Men's Soccer,Fraternity 2,ASME,Aviation Club,Rocket Club,AIAA,,ROS,Presenting,Simulink,Coding,,0,
4055,Male,Hispanic,51,University of North Carolina at Chapel Hill,2.7,Aerospace Engineering,,,,Fraternity 2,Fraternity 3,IEEE,Tau Beta Pi,,,,Communication,Math,,,,0,
4056,Male,White,46,University of Illinois at Urbana–Champaign,3.3,Physics,,,,Varsity Men's Track & Field,Fraternity 2,Economics Club,Rocket Club,Ultimate Frisbee,Aviation Club,,Microsoft Word,Matlab,Python,Simulink,,0,
4057,Male,Black,50,University of Cambridge,3.6,Physics,University of Oxford,3.7,Mechanical Engineering,Fraternity 1,Fraternity 3,Habitat for Humanity,Robotics Club,Engineers without Borders,IEEE,Aviation Club,Coding,Prototyping,Microsoft Excel,CAD,Python,0,
4058,Male,Hispanic,29,Hebrew University of Jerusalem,3,Physics,,,,Fraternity 2,Fraternity 3,Robotics Club,Habitat for Humanity,,,,Communication,C++,,,,0,
4059,Male,Black,29,Rockefeller University,3,Mathematics,,,,Fraternity 3,Varsity Men's Track & Field,Engineers without Borders,Rocket Club,,,,Presenting,Prototyping,,,,0,
4060,Male,Unspecified,58,University of Cambridge,3.5,Physics,Kyoto University,3.7,Physics,Fraternity 3,Varsity Football,Hacking Club,Electric Vehicles Club,Habitat for Humanity,AIAA,Student Government,Communication,Simulink,Experimental Design,C++,Simulation,0,
4061,Male,Hispanic,53,Northwestern University,2.7,Aerospace Engineering,,,,Varsity Football,Varsity Hockey,AIAA,Aviation Club,,,,Matlab,Microsoft Word,,,,0,
4062,Male,Black,40,Imperial College London,3.5,Electrical Engineering,,,,Varsity Men's Soccer,Fraternity 1,Tau Beta Pi,Aviation Club,Rocket Club,Ultimate Frisbee,,Presenting,Microsoft Excel,Experimental Design,Communication,,0,
4063,Male,Asian,24,Princeton University,3.6,Electrical Engineering,University of Oxford,3.5,Physics,Varsity Football,Varsity Hockey,ASME,Hacking Club,Student Government,Economics Club,Aviation Club,Matlab,Prototyping,Simulation,CAD,Presenting,0,
4064,Male,Unspecified,46,Harvard University,3.5,Computer Engineering,University of Oxford,3.7,Computer Engineering,Fraternity 2,Varsity Men's Track & Field,Habitat for Humanity,Ultimate Frisbee,Hacking Club,Aviation Club,Robotics Club,Experimental Design,Matlab,Microsoft Word,Python,C++,0,
4065,Male,Hispanic,63,Duke University,3.5,Electrical Engineering,,,,Fraternity 3,Varsity Football,Habitat for Humanity,Aviation Club,Ultimate Frisbee,Electric Vehicles Club,,Prototyping,Simulink,Matlab,Communication,,0,
4066,Male,Other,49,University of Wisconsin–Madison,3,Aerospace Engineering,,,,Fraternity 3,Fraternity 2,Rocket Club,Economics Club,AIAA,,,Presenting,Matlab,Simulation,,,0,
4067,Male,Unspecified,29,University of Chicago,3.2,Computer Engineering,,,,Varsity Men's Track & Field,Fraternity 1,Hacking Club,Economics Club,Aviation Club,Engineers without Borders,,ROS,CAD,Simulink,Math,,0,
4068,Male,White,41,Hebrew University of Jerusalem,3,Aerospace Engineering,,,,Varsity Football,Fraternity 3,Robotics Club,IEEE,Tau Beta Pi,,,Simulink,Robotics,LaTeX,,,0,
4069,Male,Hispanic,53,University of California San Francisco,3.2,Aerospace Engineering,,,,Varsity Men's Track & Field,Varsity Football,Aviation Club,Tau Beta Pi,Rocket Club,,,Microsoft Excel,CAD,Math,,,0,
4070,Male,Asian,55,Hebrew University of Jerusalem,2.7,Mechanical Engineering,,,,Varsity Football,Varsity Men's Soccer,ASME,Electric Vehicles Club,,,,Communication,Simulation,,,,0,
4071,Male,Asian,54,University of Washington - Seattle,3.1,Aerospace Engineering,,,,Fraternity 2,Varsity Men's Track & Field,AIAA,Student Government,,,,ROS,Simulink,,,,0,
4072,Male,Black,52,University of Washington - Seattle,3,Computer Engineering,,,,Fraternity 2,Varsity Hockey,Rocket Club,Habitat for Humanity,AIAA,,,CAD,Math,Experimental Design,,,0,
4073,Male,Other,31,Osaka University,3.3,Physics,,,,Fraternity 2,Varsity Football,Robotics Club,Student Government,Ultimate Frisbee,,,Presenting,Prototyping,Robotics,,,0,
4074,Male,Unspecified,26,University of California Berkeley,3.2,Computer Engineering,,,,Fraternity 3,Fraternity 1,Electric Vehicles Club,AIAA,Rocket Club,Economics Club,,Coding,CAD,Matlab,C++,,0,
4075,Male,Hispanic,32,University of Minnesota Twin Cities,3.1,Physics,,,,Varsity Hockey,Fraternity 3,ASME,Habitat for Humanity,,,,Coding,Python,,,,0,
4076,Male,Other,58,Osaka University,3.2,Mathematics,,,,Fraternity 1,Varsity Men's Soccer,IEEE,Robotics Club,Electric Vehicles Club,,,Communication,Coding,Matlab,,,0,
4077,Male,Unspecified,23,University of Illinois at Urbana–Champaign,2.9,Mechanical Engineering,,,,Varsity Hockey,Varsity Men's Track & Field,ASME,Ultimate Frisbee,,,,LaTeX,Simulation,,,,0,
4078,Male,White,61,University of California San Diego,3.2,Mathematics,,,,Varsity Men's Soccer,Varsity Football,Aviation Club,Habitat for Humanity,Robotics Club,,,Prototyping,Simulink,Python,,,0,
4079,Male,Black,57,University of Utah,3,Physics,,,,Fraternity 2,Fraternity 3,ASME,Ultimate Frisbee,,,,ROS,Presenting,,,,0,
4080,Male,Black,23,University of California San Diego,3.2,Electrical Engineering,,,,Varsity Hockey,Varsity Men's Track & Field,ASME,AIAA,Ultimate Frisbee,Hacking Club,,CAD,C++,ROS,Microsoft Excel,,0,
4081,Male,Other,44,University of Texas at Austin,3.1,Mechanical Engineering,,,,Fraternity 1,Varsity Men's Soccer,Electric Vehicles Club,ASME,AIAA,,,CAD,Simulation,Simulink,,,0,
4082,Male,White,42,University of Texas at Austin,3.1,Mechanical Engineering,,,,Varsity Football,Varsity Men's Soccer,ASME,Engineers without Borders,Tau Beta Pi,,,Matlab,Experimental Design,C++,,,0,
4083,Male,Other,40,Swiss Federal Institute of Technology in Zurich,3.4,Electrical Engineering,,,,Fraternity 2,Fraternity 3,Hacking Club,Aviation Club,Engineers without Borders,Rocket Club,,Robotics,Microsoft Excel,Presenting,Prototyping,,0,
4084,Male,Black,49,Kyoto University,3.3,Mathematics,,,,Varsity Football,Varsity Hockey,Student Government,Hacking Club,Habitat for Humanity,ASME,,Matlab,C++,Experimental Design,Presenting,,0,
4085,Male,Hispanic,49,University of California Irvine,3,Computer Engineering,,,,Varsity Men's Soccer,Fraternity 2,Student Government,IEEE,,,,Coding,Math,,,,0,
4086,Male,White,23,California Institute of Technology,3.6,Computer Engineering,Stanford University,3.6,Physics,Fraternity 3,Varsity Men's Soccer,Habitat for Humanity,ASME,Engineers without Borders,Economics Club,Hacking Club,Python,Microsoft Word,Coding,Presenting,Math,0,
4087,Male,Other,55,Imperial College London,3.5,Electrical Engineering,,,,Varsity Men's Soccer,Fraternity 2,Economics Club,Aviation Club,IEEE,Tau Beta Pi,,Microsoft Excel,Python,ROS,LaTeX,,0,
4088,Male,Asian,60,Northwestern University,3.1,Mechanical Engineering,,,,Varsity Football,Fraternity 3,Ultimate Frisbee,Robotics Club,Hacking Club,,,Simulink,LaTeX,Presenting,,,0,
4089,Male,White,43,University of Texas Southwestern Medical Center,3.5,Physics,,,,Fraternity 1,Varsity Football,Rocket Club,Habitat for Humanity,Aviation Club,Ultimate Frisbee,,Simulink,Coding,Presenting,CAD,,0,
4090,Male,Asian,30,University of Toronto,3,Electrical Engineering,,,,Fraternity 3,Varsity Hockey,Engineers without Borders,ASME,Economics Club,,,Microsoft Excel,C++,Microsoft Word,,,0,
4091,Male,Other,55,University of California Irvine,2.7,Aerospace Engineering,,,,Varsity Men's Soccer,Varsity Hockey,Economics Club,Robotics Club,,,,Communication,LaTeX,,,,0,
4092,Male,Hispanic,35,University of Texas Southwestern Medical Center,3.2,Physics,,,,Fraternity 3,Fraternity 1,Economics Club,AIAA,Aviation Club,Engineers without Borders,,Prototyping,Experimental Design,Matlab,Microsoft Word,,0,
4093,Male,Unspecified,47,University of California Berkeley,3.2,Electrical Engineering,,,,Fraternity 3,Fraternity 2,Robotics Club,IEEE,Aviation Club,Tau Beta Pi,,C++,ROS,Coding,CAD,,0,
4094,Male,Other,28,California Institute of Technology,3.5,Computer Engineering,Johns Hopkins University,3.5,Computer Engineering,Fraternity 2,Fraternity 3,Aviation Club,IEEE,AIAA,Ultimate Frisbee,Habitat for Humanity,CAD,Experimental Design,LaTeX,Prototyping,Microsoft Word,0,
